Iso3,Location Name,AMRO subregions,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
URY,Uruguay,Southern Cone,2021,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,840.08",960.48,"3,060.27"
URY,Uruguay,Southern Cone,2021,Male,10-14 years,Years Lived with Disability (YLDs),Rate,"1,840.08",960.48,"3,060.27"
URY,Uruguay,Southern Cone,2021,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,279.57","1,234.65","3,762.47"
URY,Uruguay,Southern Cone,2021,Male,10-24 years,Years Lived with Disability (YLDs),Rate,"2,279.57","1,234.65","3,762.47"
URY,Uruguay,Southern Cone,2021,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"2,417.45","1,318.11","3,980.02"
URY,Uruguay,Southern Cone,2021,Male,15-19 years,Years Lived with Disability (YLDs),Rate,"2,417.45","1,318.11","3,980.02"
URY,Uruguay,Southern Cone,2021,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,488.22","1,364.81","4,095.85"
URY,Uruguay,Southern Cone,2021,Male,15-24 years,Years Lived with Disability (YLDs),Rate,"2,488.22","1,364.81","4,095.85"
URY,Uruguay,Southern Cone,2021,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,556.28","1,409.72","4,207.25"
URY,Uruguay,Southern Cone,2021,Male,20-24 years,Years Lived with Disability (YLDs),Rate,"2,556.28","1,409.72","4,207.25"
URY,Uruguay,Southern Cone,2021,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"2,630.67","1,536.49","4,170.11"
URY,Uruguay,Southern Cone,2021,Male,25-29 years,Years Lived with Disability (YLDs),Rate,"2,541.93","1,447.76","4,081.38"
URY,Uruguay,Southern Cone,2021,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,497.38","1,461.99","3,918.08"
URY,Uruguay,Southern Cone,2021,Male,25-49 years,Years Lived with Disability (YLDs),Rate,"2,440.12","1,404.72","3,860.82"
URY,Uruguay,Southern Cone,2021,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"2,531.45","1,458.72","4,019.04"
URY,Uruguay,Southern Cone,2021,Male,30-34 years,Years Lived with Disability (YLDs),Rate,"2,506.80","1,434.07","3,994.38"
URY,Uruguay,Southern Cone,2021,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"2,517.47","1,486.27","3,865.91"
URY,Uruguay,Southern Cone,2021,Male,35-39 years,Years Lived with Disability (YLDs),Rate,"2,471.77","1,440.57","3,820.21"
URY,Uruguay,Southern Cone,2021,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"2,443.73","1,426.02","3,827.90"
URY,Uruguay,Southern Cone,2021,Male,40-44 years,Years Lived with Disability (YLDs),Rate,"2,387.49","1,369.79","3,771.67"
URY,Uruguay,Southern Cone,2021,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,336.10","1,389.70","3,651.62"
URY,Uruguay,Southern Cone,2021,Male,45-49 years,Years Lived with Disability (YLDs),Rate,"2,266.72","1,320.32","3,582.24"
URY,Uruguay,Southern Cone,2021,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"2,231.25","1,374.67","3,424.73"
URY,Uruguay,Southern Cone,2021,Male,50-54 years,Years Lived with Disability (YLDs),Rate,"2,106.83","1,250.24","3,300.30"
URY,Uruguay,Southern Cone,2021,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,032.53","1,221.37","3,139.69"
URY,Uruguay,Southern Cone,2021,Male,50-64 years,Years Lived with Disability (YLDs),Rate,"1,959.31","1,148.15","3,066.46"
URY,Uruguay,Southern Cone,2021,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"2,013.50","1,207.82","3,093.91"
URY,Uruguay,Southern Cone,2021,Male,55-59 years,Years Lived with Disability (YLDs),Rate,"1,955.46","1,149.77","3,035.86"
URY,Uruguay,Southern Cone,2021,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"1,818.68","1,055.12","2,854.17"
URY,Uruguay,Southern Cone,2021,Male,60-64 years,Years Lived with Disability (YLDs),Rate,"1,788.76","1,025.21","2,824.25"
URY,Uruguay,Southern Cone,2021,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"1,728.96","1,062.26","2,650.66"
URY,Uruguay,Southern Cone,2021,Male,65-69 years,Years Lived with Disability (YLDs),Rate,"1,634.45",967.78,"2,556.16"
URY,Uruguay,Southern Cone,2021,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,657.16","1,018.30","2,551.47"
URY,Uruguay,Southern Cone,2021,Male,65-74 years,Years Lived with Disability (YLDs),Rate,"1,568.42",929.58,"2,462.73"
URY,Uruguay,Southern Cone,2021,Male,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,563.57",960.99,"2,422.18"
URY,Uruguay,Southern Cone,2021,Male,70-74 years,Years Lived with Disability (YLDs),Rate,"1,482.33",879.77,"2,340.94"
URY,Uruguay,Southern Cone,2021,Male,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"1,354.48",802.15,"2,103.93"
URY,Uruguay,Southern Cone,2021,Male,75-79 years,Years Lived with Disability (YLDs),Rate,"1,337.66",785.29,"2,087.08"
URY,Uruguay,Southern Cone,2021,Male,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,241.47",720.59,"1,961.87"
URY,Uruguay,Southern Cone,2021,Male,75+ years,Years Lived with Disability (YLDs),Rate,"1,230.83",709.94,"1,951.22"
URY,Uruguay,Southern Cone,2021,Male,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"1,210.63",688.33,"1,943.83"
URY,Uruguay,Southern Cone,2021,Male,80-84 years,Years Lived with Disability (YLDs),Rate,"1,210.63",688.33,"1,943.83"
URY,Uruguay,Southern Cone,2021,Male,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,070.05",609.86,"1,719.56"
URY,Uruguay,Southern Cone,2021,Male,85+ years,Years Lived with Disability (YLDs),Rate,"1,057.19",597.00,"1,706.70"
URY,Uruguay,Southern Cone,2021,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,327.68,213.01,478.23
URY,Uruguay,Southern Cone,2021,Male,<1 year,Years Lived with Disability (YLDs),Rate,327.68,213.01,478.23
URY,Uruguay,Southern Cone,2021,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"1,966.79","1,131.04","3,126.36"
URY,Uruguay,Southern Cone,2021,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,"1,931.36","1,095.61","3,090.93"
URY,Uruguay,Southern Cone,2021,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,"1,997.21","1,153.51","3,167.05"
URY,Uruguay,Southern Cone,2021,Male,All ages,Years Lived with Disability (YLDs),Rate,"1,957.90","1,114.19","3,127.74"
URY,Uruguay,Southern Cone,2021,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,195.40,113.18,306.89
URY,Uruguay,Southern Cone,2021,Female,0-4 years,Years Lived with Disability (YLDs),Rate,195.40,113.18,306.89
URY,Uruguay,Southern Cone,2021,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,161.73",607.25,"1,948.11"
URY,Uruguay,Southern Cone,2021,Female,0-14 years,Years Lived with Disability (YLDs),Rate,"1,161.73",607.25,"1,948.11"
URY,Uruguay,Southern Cone,2021,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,819.33",988.83,"3,026.09"
URY,Uruguay,Southern Cone,2021,Female,0-19 years,Years Lived with Disability (YLDs),Rate,"1,812.60",982.09,"3,019.35"
URY,Uruguay,Southern Cone,2021,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,302.89","1,260.10","3,809.22"
URY,Uruguay,Southern Cone,2021,Female,0-24 years,Years Lived with Disability (YLDs),Rate,"2,297.62","1,254.84","3,803.96"
URY,Uruguay,Southern Cone,2021,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,152.55,93.61,232.30
URY,Uruguay,Southern Cone,2021,Female,0-27 days,Years Lived with Disability (YLDs),Rate,152.55,93.61,232.30
URY,Uruguay,Southern Cone,2021,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,203.83,116.90,321.46
URY,Uruguay,Southern Cone,2021,Female,1-4 years,Years Lived with Disability (YLDs),Rate,203.83,116.90,321.46
URY,Uruguay,Southern Cone,2021,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,570.75,297.68,966.84
URY,Uruguay,Southern Cone,2021,Female,1-9 years,Years Lived with Disability (YLDs),Rate,570.75,297.68,966.84
URY,Uruguay,Southern Cone,2021,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,157.03,96.35,240.78
URY,Uruguay,Southern Cone,2021,Female,1-11 months,Years Lived with Disability (YLDs),Rate,157.03,96.35,240.78
URY,Uruguay,Southern Cone,2021,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,819.26,420.12,"1,403.95"
URY,Uruguay,Southern Cone,2021,Female,5-9 years,Years Lived with Disability (YLDs),Rate,819.26,420.12,"1,403.95"
URY,Uruguay,Southern Cone,2021,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"2,307.21","1,205.00","3,855.94"
URY,Uruguay,Southern Cone,2021,Female,10-14 years,Years Lived with Disability (YLDs),Rate,"2,307.21","1,205.00","3,855.94"
URY,Uruguay,Southern Cone,2021,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,343.27","1,836.82","5,518.71"
URY,Uruguay,Southern Cone,2021,Female,10-24 years,Years Lived with Disability (YLDs),Rate,"3,334.90","1,828.45","5,510.35"
URY,Uruguay,Southern Cone,2021,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"3,623.54","2,035.73","5,983.61"
URY,Uruguay,Southern Cone,2021,Female,15-19 years,Years Lived with Disability (YLDs),Rate,"3,598.33","2,010.52","5,958.41"
URY,Uruguay,Southern Cone,2021,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,833.56","2,135.81","6,305.60"
URY,Uruguay,Southern Cone,2021,Female,15-24 years,Years Lived with Disability (YLDs),Rate,"3,821.24","2,123.48","6,293.27"
URY,Uruguay,Southern Cone,2021,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"4,034.46","2,231.54","6,613.59"
URY,Uruguay,Southern Cone,2021,Female,20-24 years,Years Lived with Disability (YLDs),Rate,"4,034.46","2,231.54","6,613.59"
URY,Uruguay,Southern Cone,2021,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"3,981.09","2,265.76","6,401.24"
URY,Uruguay,Southern Cone,2021,Female,25-29 years,Years Lived with Disability (YLDs),Rate,"3,957.48","2,242.15","6,377.64"
URY,Uruguay,Southern Cone,2021,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"3,792.21","2,179.29","6,009.38"
URY,Uruguay,Southern Cone,2021,Female,25-49 years,Years Lived with Disability (YLDs),Rate,"3,754.36","2,141.44","5,971.53"
URY,Uruguay,Southern Cone,2021,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"3,894.19","2,243.53","6,293.10"
URY,Uruguay,Southern Cone,2021,Female,30-34 years,Years Lived with Disability (YLDs),Rate,"3,823.31","2,172.64","6,222.22"
URY,Uruguay,Southern Cone,2021,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"3,819.47","2,194.56","5,993.79"
URY,Uruguay,Southern Cone,2021,Female,35-39 years,Years Lived with Disability (YLDs),Rate,"3,798.22","2,173.31","5,972.54"
URY,Uruguay,Southern Cone,2021,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"3,743.27","2,145.42","5,873.41"
URY,Uruguay,Southern Cone,2021,Female,40-44 years,Years Lived with Disability (YLDs),Rate,"3,705.78","2,107.92","5,835.92"
URY,Uruguay,Southern Cone,2021,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"3,495.39","2,033.69","5,422.16"
URY,Uruguay,Southern Cone,2021,Female,45-49 years,Years Lived with Disability (YLDs),Rate,"3,460.13","1,998.43","5,386.90"
URY,Uruguay,Southern Cone,2021,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"3,190.21","1,891.04","4,977.15"
URY,Uruguay,Southern Cone,2021,Female,50-54 years,Years Lived with Disability (YLDs),Rate,"3,173.11","1,873.96","4,960.07"
URY,Uruguay,Southern Cone,2021,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,936.96","1,737.87","4,640.83"
URY,Uruguay,Southern Cone,2021,Female,50-64 years,Years Lived with Disability (YLDs),Rate,"2,898.97","1,699.88","4,602.84"
URY,Uruguay,Southern Cone,2021,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"2,954.41","1,771.47","4,681.39"
URY,Uruguay,Southern Cone,2021,Female,55-59 years,Years Lived with Disability (YLDs),Rate,"2,899.44","1,716.49","4,626.40"
URY,Uruguay,Southern Cone,2021,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,643.66","1,535.35","4,232.35"
URY,Uruguay,Southern Cone,2021,Female,60-64 years,Years Lived with Disability (YLDs),Rate,"2,601.57","1,493.25","4,190.27"
URY,Uruguay,Southern Cone,2021,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"2,447.42","1,465.21","3,852.16"
URY,Uruguay,Southern Cone,2021,Female,65-69 years,Years Lived with Disability (YLDs),Rate,"2,335.17","1,352.96","3,739.91"
URY,Uruguay,Southern Cone,2021,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,314.53","1,380.16","3,655.70"
URY,Uruguay,Southern Cone,2021,Female,65-74 years,Years Lived with Disability (YLDs),Rate,"2,224.40","1,290.04","3,565.57"
URY,Uruguay,Southern Cone,2021,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,157.41","1,279.61","3,423.42"
URY,Uruguay,Southern Cone,2021,Female,70-74 years,Years Lived with Disability (YLDs),Rate,"2,093.44","1,215.66","3,359.45"
URY,Uruguay,Southern Cone,2021,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"1,923.90","1,147.66","3,015.87"
URY,Uruguay,Southern Cone,2021,Female,75-79 years,Years Lived with Disability (YLDs),Rate,"1,863.04","1,086.79","2,955.02"
URY,Uruguay,Southern Cone,2021,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,729.03","1,014.73","2,745.90"
URY,Uruguay,Southern Cone,2021,Female,75+ years,Years Lived with Disability (YLDs),Rate,"1,681.39",967.10,"2,698.28"
URY,Uruguay,Southern Cone,2021,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"1,736.68","1,023.69","2,769.16"
URY,Uruguay,Southern Cone,2021,Female,80-84 years,Years Lived with Disability (YLDs),Rate,"1,680.80",967.83,"2,713.28"
URY,Uruguay,Southern Cone,2021,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,536.93",880.80,"2,469.96"
URY,Uruguay,Southern Cone,2021,Female,85+ years,Years Lived with Disability (YLDs),Rate,"1,508.33",852.20,"2,441.37"
URY,Uruguay,Southern Cone,2021,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,156.71,96.12,239.99
URY,Uruguay,Southern Cone,2021,Female,<1 year,Years Lived with Disability (YLDs),Rate,156.71,96.12,239.99
URY,Uruguay,Southern Cone,2021,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"2,846.43","1,620.26","4,573.41"
URY,Uruguay,Southern Cone,2021,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,"2,819.58","1,593.41","4,546.56"
URY,Uruguay,Southern Cone,2021,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,"2,842.39","1,627.93","4,552.89"
URY,Uruguay,Southern Cone,2021,Female,All ages,Years Lived with Disability (YLDs),Rate,"2,809.52","1,595.05","4,520.01"
